"","Iteration","Model_Type","Accuracy_Train","Accuracy_Test","Precision","Recall","F1_Score"
"204",68,"ANN",0.964285714285714,0.95,0.8,1,0.888888888888889
"205",69,"Logistic",0.928571428571429,0.95,0.8,1,0.888888888888889
"206",69,"Random Forest",1,0.95,0.8,1,0.888888888888889
"207",69,"ANN",0.988095238095238,0.9,0.666666666666667,1,0.8
"208",70,"Logistic",0.904761904761905,1,1,1,1
"209",70,"Random Forest",1,0.95,0.8,1,0.888888888888889
"210",70,"ANN",0.976190476190476,0.75,0.428571428571429,0.75,0.545454545454545
"211",71,"Logistic",0.916666666666667,0.9,0.75,0.75,0.75
"212",71,"Random Forest",1,1,1,1,1
"213",71,"ANN",0.976190476190476,1,1,1,1
"214",72,"Logistic",0.952380952380952,0.85,0.6,0.75,0.666666666666667
"215",72,"Random Forest",1,0.85,0.6,0.75,0.666666666666667
"216",72,"ANN",0.964285714285714,0.9,0.75,0.75,0.75
"217",73,"Logistic",0.916666666666667,0.95,0.8,1,0.888888888888889
"218",73,"Random Forest",1,0.95,0.8,1,0.888888888888889
"219",73,"ANN",0.964285714285714,0.9,0.75,0.75,0.75
"220",74,"Logistic",0.928571428571429,0.95,1,0.75,0.857142857142857
"221",74,"Random Forest",1,0.9,0.75,0.75,0.75
"222",74,"ANN",0.976190476190476,0.9,0.75,0.75,0.75
"223",75,"Logistic",0.928571428571429,0.9,0.666666666666667,1,0.8
"224",75,"Random Forest",1,0.9,0.666666666666667,1,0.8
"225",75,"ANN",1,0.75,0.428571428571429,0.75,0.545454545454545
"226",76,"Logistic",0.928571428571429,0.95,1,0.75,0.857142857142857
"227",76,"Random Forest",1,0.95,1,0.75,0.857142857142857
"228",76,"ANN",0.976190476190476,0.85,0.666666666666667,0.5,0.571428571428572
"229",77,"Logistic",0.94047619047619,0.9,0.75,0.75,0.75
"230",77,"Random Forest",1,0.9,0.75,0.75,0.75
"231",77,"ANN",0.952380952380952,0.9,0.75,0.75,0.75
"232",78,"Logistic",0.94047619047619,0.95,1,0.75,0.857142857142857
"233",78,"Random Forest",1,0.9,0.75,0.75,0.75
"234",78,"ANN",0.988095238095238,0.75,0.428571428571429,0.75,0.545454545454545
"235",79,"Logistic",0.904761904761905,0.95,0.8,1,0.888888888888889
"236",79,"Random Forest",1,0.95,0.8,1,0.888888888888889
"237",79,"ANN",1,0.95,0.8,1,0.888888888888889
"238",80,"Logistic",0.94047619047619,0.9,1,0.5,0.666666666666667
"239",80,"Random Forest",1,0.9,1,0.5,0.666666666666667
"240",80,"ANN",0.976190476190476,0.9,1,0.5,0.666666666666667
"241",81,"Logistic",0.928571428571429,0.85,0.571428571428571,1,0.727272727272727
"242",81,"Random Forest",1,0.9,0.666666666666667,1,0.8
"243",81,"ANN",0.952380952380952,0.95,0.8,1,0.888888888888889
"244",82,"Logistic",0.94047619047619,0.85,0.666666666666667,0.5,0.571428571428572
"245",82,"Random Forest",1,0.9,0.75,0.75,0.75
"246",82,"ANN",0.976190476190476,0.7,0.375,0.75,0.5
"247",83,"Logistic",0.916666666666667,1,1,1,1
"248",83,"Random Forest",1,1,1,1,1
"249",83,"ANN",0.952380952380952,0.7,0.25,0.25,0.25
"250",84,"Logistic",0.928571428571429,0.95,0.8,1,0.888888888888889
"251",84,"Random Forest",1,0.95,0.8,1,0.888888888888889
"252",84,"ANN",0.988095238095238,0.95,1,0.75,0.857142857142857
"253",85,"Logistic",0.916666666666667,0.7,0.4,1,0.571428571428572
"254",85,"Random Forest",1,0.8,0.5,1,0.666666666666667
"255",85,"ANN",0.952380952380952,0.95,0.8,1,0.888888888888889
"256",86,"Logistic",0.916666666666667,0.95,0.8,1,0.888888888888889
"257",86,"Random Forest",1,0.85,0.571428571428571,1,0.727272727272727
"258",86,"ANN",0.964285714285714,0.9,0.75,0.75,0.75
"259",87,"Logistic",0.916666666666667,0.95,0.8,1,0.888888888888889
"260",87,"Random Forest",1,0.95,0.8,1,0.888888888888889
"261",87,"ANN",0.976190476190476,0.95,0.8,1,0.888888888888889
"262",88,"Logistic",0.916666666666667,1,1,1,1
"263",88,"Random Forest",1,1,1,1,1
"264",88,"ANN",0.964285714285714,0.85,0.666666666666667,0.5,0.571428571428572
"265",89,"Logistic",0.916666666666667,0.85,0.571428571428571,1,0.727272727272727
"266",89,"Random Forest",1,0.95,0.8,1,0.888888888888889
"267",89,"ANN",0.976190476190476,0.75,0.4,0.5,0.444444444444444
"268",90,"Logistic",0.928571428571429,0.9,0.75,0.75,0.75
"269",90,"Random Forest",1,0.95,1,0.75,0.857142857142857
"270",90,"ANN",0.964285714285714,0.95,1,0.75,0.857142857142857
"271",91,"Logistic",0.964285714285714,0.8,0.5,0.25,0.333333333333333
"272",91,"Random Forest",1,0.8,0.5,0.25,0.333333333333333
"273",91,"ANN",1,0.8,0.5,0.5,0.5
"274",92,"Logistic",0.94047619047619,0.9,1,0.5,0.666666666666667
"275",92,"Random Forest",1,0.9,1,0.5,0.666666666666667
"276",92,"ANN",0.976190476190476,0.8,0.5,0.5,0.5
"277",93,"Logistic",0.928571428571429,0.85,0.666666666666667,0.5,0.571428571428572
"278",93,"Random Forest",1,0.8,0.5,0.75,0.6
"279",93,"ANN",1,0.8,0.5,0.75,0.6
"280",94,"Logistic",0.916666666666667,0.9,0.666666666666667,1,0.8
"281",94,"Random Forest",1,1,1,1,1
"282",94,"ANN",0.952380952380952,0.7,0.4,1,0.571428571428572
"283",95,"Logistic",0.94047619047619,0.9,1,0.5,0.666666666666667
"284",95,"Random Forest",1,0.9,1,0.5,0.666666666666667
"285",95,"ANN",0.976190476190476,0.7,0.333333333333333,0.5,0.4
"286",96,"Logistic",0.928571428571429,1,1,1,1
"287",96,"Random Forest",1,0.95,0.8,1,0.888888888888889
"288",96,"ANN",0.928571428571429,0.85,0.666666666666667,0.5,0.571428571428572
"289",97,"Logistic",0.94047619047619,0.95,1,0.75,0.857142857142857
"290",97,"Random Forest",1,0.95,1,0.75,0.857142857142857
"291",97,"ANN",0.976190476190476,0.9,0.75,0.75,0.75
"292",98,"Logistic",0.952380952380952,0.8,0.5,0.5,0.5
"293",98,"Random Forest",1,0.85,0.6,0.75,0.666666666666667
"294",98,"ANN",0.964285714285714,0.9,0.75,0.75,0.75
"295",99,"Logistic",0.94047619047619,0.85,0.6,0.75,0.666666666666667
"296",99,"Random Forest",1,0.9,0.75,0.75,0.75
"297",99,"ANN",0.976190476190476,0.9,0.75,0.75,0.75
"298",100,"Logistic",0.94047619047619,0.9,0.75,0.75,0.75
"299",100,"Random Forest",1,0.9,0.75,0.75,0.75
"300",100,"ANN",0.964285714285714,0.9,0.666666666666667,1,0.8
