"","Iteration","Model_Type","Accuracy_Train","Accuracy_Test","Precision","Recall","F1_Score"
"132",44,"ANN",0.976190476190476,0.95,1,0.75,0.857142857142857
"133",45,"Logistic",1,0.85,0.571428571428571,1,0.727272727272727
"134",45,"Random Forest",1,0.9,0.666666666666667,1,0.8
"135",45,"ANN",0.988095238095238,0.95,0.8,1,0.888888888888889
"136",46,"Logistic",0.916666666666667,0.9,0.75,0.75,0.75
"137",46,"Random Forest",1,1,1,1,1
"138",46,"ANN",0.976190476190476,0.95,0.8,1,0.888888888888889
"139",47,"Logistic",1,0.85,0.6,0.75,0.666666666666667
"140",47,"Random Forest",1,0.9,0.75,0.75,0.75
"141",47,"ANN",0.964285714285714,0.9,1,0.5,0.666666666666667
"142",48,"Logistic",1,0.6,0.25,0.5,0.333333333333333
"143",48,"Random Forest",1,0.85,0.666666666666667,0.5,0.571428571428572
"144",48,"ANN",0.976190476190476,0.75,0.428571428571429,0.75,0.545454545454545
"145",49,"Logistic",1,0.75,0.4,0.5,0.444444444444444
"146",49,"Random Forest",1,0.9,0.75,0.75,0.75
"147",49,"ANN",0.976190476190476,0.95,1,0.75,0.857142857142857
"148",50,"Logistic",1,0.7,0.375,0.75,0.5
"149",50,"Random Forest",1,0.95,1,0.75,0.857142857142857
"150",50,"ANN",0.976190476190476,0.9,0.75,0.75,0.75
"151",51,"Logistic",0.952380952380952,0.7,0.333333333333333,0.5,0.4
"152",51,"Random Forest",1,1,1,1,1
"153",51,"ANN",0.952380952380952,0.95,0.8,1,0.888888888888889
"154",52,"Logistic",1,0.75,0.4,0.5,0.444444444444444
"155",52,"Random Forest",1,0.9,1,0.5,0.666666666666667
"156",52,"ANN",0.976190476190476,0.85,0.666666666666667,0.5,0.571428571428572
"157",53,"Logistic",1,0.75,0.444444444444444,1,0.615384615384615
"158",53,"Random Forest",1,0.95,0.8,1,0.888888888888889
"159",53,"ANN",0.964285714285714,0.8,0.5,0.5,0.5
"160",54,"Logistic",0.904761904761905,0.9,0.666666666666667,1,0.8
"161",54,"Random Forest",1,0.95,1,0.75,0.857142857142857
"162",54,"ANN",0.964285714285714,0.95,1,0.75,0.857142857142857
"163",55,"Logistic",1,0.65,0.333333333333333,0.75,0.461538461538462
"164",55,"Random Forest",1,0.95,1,0.75,0.857142857142857
"165",55,"ANN",0.952380952380952,0.9,0.666666666666667,1,0.8
"166",56,"Logistic",0.916666666666667,1,1,1,1
"167",56,"Random Forest",1,1,1,1,1
"168",56,"ANN",0.964285714285714,0.95,1,0.75,0.857142857142857
"169",57,"Logistic",1,0.95,0.8,1,0.888888888888889
"170",57,"Random Forest",1,0.95,1,0.75,0.857142857142857
"171",57,"ANN",0.976190476190476,0.9,0.75,0.75,0.75
"172",58,"Logistic",0.94047619047619,0.9,0.75,0.75,0.75
"173",58,"Random Forest",1,1,1,1,1
"174",58,"ANN",0.976190476190476,0.9,0.666666666666667,1,0.8
"175",59,"Logistic",1,0.8,0.5,0.5,0.5
"176",59,"Random Forest",1,0.95,1,0.75,0.857142857142857
"177",59,"ANN",0.964285714285714,0.85,0.6,0.75,0.666666666666667
"178",60,"Logistic",1,0.75,0.428571428571429,0.75,0.545454545454545
"179",60,"Random Forest",1,0.9,1,0.5,0.666666666666667
"180",60,"ANN",0.988095238095238,0.8,0.5,0.5,0.5
"181",61,"Logistic",1,0.85,0.6,0.75,0.666666666666667
"182",61,"Random Forest",1,0.95,1,0.75,0.857142857142857
"183",61,"ANN",0.976190476190476,0.9,0.75,0.75,0.75
"184",62,"Logistic",1,0.65,0.363636363636364,1,0.533333333333333
"185",62,"Random Forest",1,1,1,1,1
"186",62,"ANN",0.976190476190476,0.85,0.571428571428571,1,0.727272727272727
"187",63,"Logistic",1,0.75,0.4,0.5,0.444444444444444
"188",63,"Random Forest",1,0.95,1,0.75,0.857142857142857
"189",63,"ANN",0.916666666666667,0.85,0.6,0.75,0.666666666666667
"190",64,"Logistic",1,0.8,0.5,1,0.666666666666667
"191",64,"Random Forest",1,0.85,0.571428571428571,1,0.727272727272727
"192",64,"ANN",0.976190476190476,0.7,0.333333333333333,0.5,0.4
"193",65,"Logistic",1,0.85,0.6,0.75,0.666666666666667
"194",65,"Random Forest",1,0.95,1,0.75,0.857142857142857
"195",65,"ANN",0.952380952380952,0.9,1,0.5,0.666666666666667
"196",66,"Logistic",1,0.7,0.25,0.25,0.25
"197",66,"Random Forest",1,0.9,0.75,0.75,0.75
"198",66,"ANN",0.964285714285714,0.7,0.25,0.25,0.25
"199",67,"Logistic",1,0.75,0.333333333333333,0.25,0.285714285714286
"200",67,"Random Forest",1,0.85,0.6,0.75,0.666666666666667
"201",67,"ANN",0.976190476190476,0.9,0.666666666666667,1,0.8
"202",68,"Logistic",1,0.85,0.6,0.75,0.666666666666667
"203",68,"Random Forest",1,1,1,1,1
"204",68,"ANN",0.952380952380952,0.9,0.75,0.75,0.75
"205",69,"Logistic",0.928571428571429,0.8,0.5,1,0.666666666666667
"206",69,"Random Forest",1,0.95,0.8,1,0.888888888888889
"207",69,"ANN",0.964285714285714,0.85,0.571428571428571,1,0.727272727272727
"208",70,"Logistic",1,0.9,0.666666666666667,1,0.8
"209",70,"Random Forest",1,0.95,0.8,1,0.888888888888889
"210",70,"ANN",0.964285714285714,0.9,0.75,0.75,0.75
"211",71,"Logistic",1,0.9,0.75,0.75,0.75
"212",71,"Random Forest",1,1,1,1,1
"213",71,"ANN",0.964285714285714,1,1,1,1
"214",72,"Logistic",1,0.7,0.375,0.75,0.5
