,Iteration,Model_Type,Accuracy_Train,Accuracy_Test,Precision,Recall,F1_Score
63,21,ANN,0.976190476,0.772727273,0.714285714,0.625,0.666666667
64,22,Logistic,1,0.772727273,1,0.444444444,0.615384615
65,22,Random Forest,1,0.863636364,1,0.666666667,0.8
66,22,ANN,0.964285714,0.590909091,0.5,0.222222222,0.307692308
67,23,Logistic,0.892857143,0.909090909,1,0.666666667,0.8
68,23,Random Forest,1,0.863636364,1,0.5,0.666666667
69,23,ANN,0.952380952,0.909090909,0.833333333,0.833333333,0.833333333
70,24,Logistic,0.94047619,0.727272727,0.666666667,0.666666667,0.666666667
71,24,Random Forest,1,0.772727273,0.833333333,0.555555556,0.666666667
72,24,ANN,0.988095238,0.681818182,0.666666667,0.444444444,0.533333333
73,25,Logistic,0.988095238,0.727272727,0.666666667,0.5,0.571428571
74,25,Random Forest,0.988095238,0.727272727,0.75,0.375,0.5
75,25,ANN,0.964285714,0.818181818,0.833333333,0.625,0.714285714
76,26,Logistic,1,0.818181818,0.5,0.75,0.6
77,26,Random Forest,1,0.863636364,0.666666667,0.5,0.571428571
78,26,ANN,1,0.681818182,0.333333333,0.75,0.461538462
79,27,Logistic,0.988095238,0.727272727,0.4,1,0.571428571
80,27,Random Forest,0.988095238,0.863636364,0.6,0.75,0.666666667
81,27,ANN,0.928571429,0.954545455,0.8,1,0.888888889
82,28,Logistic,1,0.818181818,0.6,0.6,0.6
83,28,Random Forest,1,0.909090909,1,0.6,0.75
84,28,ANN,0.964285714,0.818181818,0.571428571,0.8,0.666666667
85,29,Logistic,1,0.681818182,0.555555556,0.625,0.588235294
86,29,Random Forest,1,0.727272727,0.666666667,0.5,0.571428571
87,29,ANN,0.976190476,0.772727273,0.8,0.5,0.615384615
88,30,Logistic,0.988095238,0.818181818,0.666666667,0.666666667,0.666666667
89,30,Random Forest,0.988095238,0.818181818,0.75,0.5,0.6
90,30,ANN,0.976190476,0.681818182,0.428571429,0.5,0.461538462
91,31,Logistic,0.928571429,0.636363636,0.5,0.5,0.5
92,31,Random Forest,0.988095238,0.863636364,1,0.625,0.769230769
93,31,ANN,0.916666667,0.863636364,0.777777778,0.875,0.823529412
94,32,Logistic,1,0.727272727,0.571428571,0.571428571,0.571428571
95,32,Random Forest,1,0.772727273,0.75,0.428571429,0.545454545
96,32,ANN,0.976190476,0.727272727,0.666666667,0.285714286,0.4
97,33,Logistic,1,0.818181818,0.428571429,1,0.6
98,33,Random Forest,1,0.863636364,0.5,1,0.666666667
99,33,ANN,0.952380952,0.909090909,0.6,1,0.75
100,34,Logistic,0.880952381,0.681818182,0.454545455,0.833333333,0.588235294
101,34,Random Forest,0.988095238,0.818181818,0.666666667,0.666666667,0.666666667
102,34,ANN,0.952380952,0.727272727,0.5,0.5,0.5
103,35,Logistic,0.94047619,0.590909091,0.285714286,0.333333333,0.307692308
