,Iteration,Model_Type,R2_Train,R2_Test,RMSE_Train,RMSE_Test,CI_Lower_Test,CI_Upper_Test
245,28,Ridge,0.286994288,0.138706759,1530.895505,1272.767196,1106.295266,2267.429012
246,28,Quantile Regression,0.311930606,0.199527726,1503.886856,1272.767196,781.1240921,1923.980557
247,28,Log-Linear,0.23154518,0.076543446,1589.308524,1317.897663,379.7380381,1529.638058
248,28,OLS,0.349374861,0.183020775,1462.394224,1239.592559,1139.95607,2266.016302
249,28,Stepwise,0.34243327,0.133239108,1470.174748,1276.800687,1191.332999,2338.410254
250,28,RandomForest,0.414071796,0.024440024,1387.781983,1354.566844,930.4099336,2187.476109
251,28,Bagging,0.505076464,-0.239506967,1275.463682,1526.855507,767.575839,2190.898589
252,28,ANN,-5.702918135,-17.57403292,4693.86939,5910.531814,-855.0693077,4641.085033
253,29,Lasso,0.39039906,-0.012790199,1388.402869,1563.240047,1162.25044,2581.358782
254,29,Ridge,0.317575498,0.10187839,1468.993906,1472.087078,1109.770139,2459.269116
255,29,Quantile Regression,0.360061929,0.105428446,1422.530748,1472.087078,934.5098889,2301.477107
256,29,Log-Linear,0.279427506,0.060524252,1509.494478,1505.596907,534.8297548,1913.483501
257,29,OLS,0.391523019,-0.028259665,1387.122336,1575.133352,1161.770776,2591.24135
258,29,Stepwise,0.386222947,-0.073178109,1393.150427,1609.169639,1152.635433,2613.308175
259,29,RandomForest,0.416353946,0.124129279,1358.52447,1453.737293,1182.495916,2503.036371
260,29,Bagging,0.526521298,-0.093815995,1223.609705,1624.568628,1275.012945,2721.058576
261,29,ANN,-5.093736903,-6.884685295,4389.696942,4361.72328,-1378.86726,2602.495627
262,30,Lasso,0.370690082,0.175408604,1303.139126,1839.92949,722.7444087,2390.047032
263,30,Ridge,0.308763695,0.139280297,1365.751752,1879.804362,700.0102607,2404.674271
264,30,Quantile Regression,0.336573248,0.085958117,1337.996527,1879.804362,489.2215889,2190.372187
265,30,Log-Linear,0.288429177,0.023400049,1385.69472,2002.350635,219.2999102,1862.314782
266,30,OLS,0.370707259,0.174321915,1303.121342,1841.141468,721.8491911,2390.235089
