"","Iteration","Model_Type","R2_Train","R2_Test","RMSE_Train","RMSE_Test","CI_Lower_Test","CI_Upper_Test"
"80",8,"ANN",-6.19519072224181,-32.9162918513862,4825.27664157101,8753.8838186075,-167.848414402628,6470.12979363007
"81",9,"Lasso",0.421330101134425,0.266938441103618,1397.52180358072,1073.03587914408,965.202595639239,1790.10848407725
"82",9,"Ridge",0.340245768748385,0.266892169716896,1492.2247484014,1073.06974401808,1063.51626397892,1879.32250275787
"83",9,"Log-Linear",-0.404375902103272,-0.71197259657743,2177.13234842134,1639.80582585411,358.814722409799,1600.73640854091
"84",9,"OLS",0.519766390101105,0.280566113937505,1273.12023865506,1063.01517798025,866.277699975439,1686.12745574478
"85",9,"Quadratic_all",0.591937965422296,0.0377357750862649,1173.56254873136,1229.3942870261,726.214966671535,1671.84994623701
"86",9,"Quadratic_correlated",0.543009118811878,0.276731371020903,1241.92941507604,1065.84446668565,866.102698015996,1688.14403246438
"87",9,"Stepwise",0.502607889047751,0.0985770729576543,1295.66459857667,1189.89412602175,778.604677205121,1695.46984852594
"88",9,"RandomForest",0.727111618752558,0.426644277600809,959.700384747151,948.97789511979,914.114039052695,1646.03451224426
"89",9,"Bagging",0.7441370614584,0.406761620026496,929.280529988936,965.291853059855,920.811944876583,1665.35535964928
"90",9,"ANN",-5.67492845806167,-136.676567106397,4746.42315490234,14705.3049460173,-3356.81776736166,7958.82017869289
"91",10,"Lasso",0.464568218470698,0.215123268257477,1252.79456923639,1626.39138798935,1382.70327631624,2634.91123172614
"92",10,"Ridge",0.378118255759233,0.192282476809979,1350.14898138254,1649.8865846281,1301.3235900684,2573.74910449188
"93",10,"Log-Linear",-0.119999950316817,-0.289241952552127,1811.91070476155,2084.45034239324,908.824967771032,2509.00082578831
"94",10,"OLS",0.573349919857746,0.111290760693547,1118.31385343932,1730.62983517465,1355.76085879001,2687.90103946655
"95",10,"Quadratic_all",0.680792631327704,-0.638428043085723,967.306805331258,2349.83855474767,1378.04206707207,3168.86024361866
"96",10,"Quadratic_correlated",0.612254103868618,-0.0728688205793924,1066.10847087492,1901.50578447005,1356.13013979165,2816.5674315538
"97",10,"Stepwise",0.562969995214532,0.0751078634386522,1131.83577401324,1765.5087828151,1398.5118330345,2754.31205462771
"98",10,"RandomForest",0.760715766861892,0.248749253181169,837.500028851007,1591.17078851957,1300.07357997638,2527.36995938774
"99",10,"Bagging",0.787425387887305,0.240458236833354,789.375216026288,1599.92700189035,1265.05203100205,2498.89618587649
"100",10,"ANN",-6.31322996288115,-45.0130672584736,4630.01506457097,12452.7403017855,-6064.40828843578,3186.46157464153
"101",11,"Lasso",0.358571628030148,0.443111622282534,1310.24900711753,1573.49813273891,988.903589364134,2198.01246286664
"102",11,"Ridge",0.301690437341374,0.33932961291884,1367.11091576418,1713.85697099021,972.468551047824,2292.26295480668
"103",11,"Log-Linear",-0.0460868533939656,0.320658019690491,1673.26076751134,1737.90639458082,499.500874507002,1757.17067573634
"104",11,"OLS",0.505227135713532,0.445915079867573,1150.75452873921,1569.53252565217,1146.96648494409,2357.44976256985
"105",11,"Quadratic_all",0.592558771442808,0.472555763671581,1044.26865580086,1531.33578065638,1151.39133699857,2332.49954698391
"106",11,"Quadratic_correlated",0.551936289968953,0.430034724889475,1095.08956742225,1591.86543723357,1044.67442264153,2271.26094096503
"107",11,"Stepwise",0.491599838816737,0.426993034684683,1166.49423313795,1596.10737877555,1183.83071827173,2413.78156929026
"108",11,"RandomForest",0.743633364515793,0.506887363926826,828.343575373312,1480.65957870238,962.576817578986,2094.02154015432
"109",11,"Bagging",0.757578331382704,0.514989850843761,805.499869522193,1468.44460510183,939.286342170713,2057.80273404357
"110",11,"ANN",-8.29635727163616,-17.3597781657392,4988.11157450245,9034.7443782629,1883.14928322352,8344.48461375591
"111",12,"Lasso",0.344351291020349,0.449849074450883,1390.79495337538,1359.98582556969,1260.97252537914,2309.95114184336
"112",12,"Ridge",0.307417299971212,0.400776508837327,1429.43140853571,1419.34467669268,1197.00887915722,2291.37135838656
"113",12,"Log-Linear",0.306161105286218,-21.4125646813819,1430.7271603992,8680.38995984489,-137.645901955121,6471.98172305251
"114",12,"OLS",0.56928260309656,0.118564000084674,1127.25899041641,1721.42794981329,1205.77551174931,2531.87963675154
"115",12,"Quadratic_all",0.624078934762978,0.0398152451251501,1053.11508149627,1796.68052836173,1130.24942156643,2515.71197243657
"116",12,"Quadratic_correlated",0.580797853576907,0.151610972396667,1112.08824395449,1688.84961633954,1178.74268426952,2480.8747796859
"117",12,"Stepwise",0.568495138902076,0.105021611385485,1128.2889821739,1734.60155820232,1203.148387261,2539.33236491596
"118",12,"RandomForest",0.745165834869372,0.392700104113299,867.07432650617,1428.87770965263,1115.10824623711,2213.43517734135
"119",12,"Bagging",0.762620639787034,0.427991100297956,836.852616707696,1386.7393874069,1117.99285845336,2182.72804818131
"120",12,"ANN",-7.10344866469166,-197.946144888474,4889.47740521536,25861.9472751452,-12457.1834415064,7198.13871735863
"121",13,"Lasso",0.399256651300917,0.356802823839166,1383.01110775095,1237.82041583288,932.967019656437,1887.29804262829
"122",13,"Ridge",0.341276246246312,0.261593625317242,1448.21434470533,1326.27412103741,990.150376845491,2008.50400608493
"123",13,"Log-Linear",-0.27727347768235,0.376947202296073,2016.61563394946,1218.28248953852,751.746190176627,1683.73104255584
"124",13,"OLS",0.488223797208357,0.566185392444302,1276.50119725378,1016.57087449659,1005.21326701013,1789.09723141945
"125",13,"Quadratic_all",0.574966006953894,0.343114279022799,1163.30344765385,1250.92274051103,1274.49813107084,2197.87858600404
"126",13,"Quadratic_correlated",0.533252883849864,0.477541833291079,1219.05136273679,1115.60727567752,1039.83048283786,1897.18242293739
"127",13,"Stepwise",0.466059202171328,0.525994196363275,1303.85031329932,1062.61858270668,959.085635788134,1778.69464573029
"128",13,"RandomForest",0.728159063817575,0.279367496228889,930.333396454369,1310.21479833928,786.094585510915,1794.65723730619
"129",13,"Bagging",0.752277122887165,0.293450349288519,888.104847036218,1297.34929417607,834.720492948619,1834.9473858275
"130",13,"ANN",-5.94905915111108,-25.0435084596643,4703.74951852443,7876.53707988422,-3890.65495167661,1903.90652535375
"131",14,"Lasso",0.469379330872773,-0.262069437306746,1344.29844788621,1424.34566870077,1390.02548761085,2468.47202163101
"132",14,"Ridge",0.397566831161969,0.0339976455348693,1432.37935669772,1246.12860903849,1353.26571298419,2305.25538962333
"133",14,"Log-Linear",0.274957868507828,-36.2184426177299,1571.39453203101,7734.86739322144,630.555431343327,6420.04219111738
"134",14,"OLS",0.586133436697438,-0.702921712069863,1187.22705821374,1654.5165499098,1573.17459989024,2784.34948135697
"135",14,"Quadratic_all",0.600136026345346,-1.34192015445946,1166.97016916453,1940.2594905356,1679.85160869862,3070.30586141275
"136",14,"Quadratic_correlated",0.576900669700537,-0.703676894507793,1200.39667747294,1654.88336752131,1740.47261622384,2908.63451118744
"137",14,"Stepwise",0.572712760608372,-0.814344745913317,1206.32291404068,1707.78690855405,1614.32264477892,2854.18389125907
"138",14,"RandomForest",0.74762504035271,0.0953384065492815,927.100354178959,1205.91542670363,1588.6586799798,2473.10142236852
"139",14,"Bagging",0.765712271769488,0.106635016704066,893.261027492611,1198.36257413135,1582.6609040084,2462.98785556054
"140",14,"ANN",-5.35186336593511,-12.9335453433775,4651.08406848966,4732.65222602072,-1713.45730584609,1704.40833059412
"141",15,"Lasso",0.331552697067382,0.464657984001172,1377.14634589086,1430.90675931012,1253.77606118247,2346.12174370185
"142",15,"Ridge",0.304362193930534,0.412176058212313,1404.87632813648,1499.40621109156,1242.85692620456,2386.91456348534
"143",15,"Log-Linear",-0.0795099302619349,0.401947832369625,1750.08775958059,1512.3949013353,758.57514017132,1907.42304982244
"144",15,"OLS",0.471227525794223,0.549919637820722,1224.844414689,1312.02074615586,1230.72658296236,2237.05557991447
"145",15,"Quadratic_all",0.562136760652875,0.50324484033932,1114.59155779573,1378.37333672328,1309.98990821275,2357.15805890504
"146",15,"Quadratic_correlated",0.500477807182186,0.56919944462335,1190.4849250553,1283.61208549731,1250.01812395527,2233.62589306964
"147",15,"Stepwise",0.460086353377798,0.491480917289874,1237.68081402991,1394.59883357017,1199.91686346431,2270.18663681649
"148",15,"RandomForest",0.695716642744672,0.624380414758441,929.14951832652,1198.58761155121,1550.15643200721,2423.89979482393
"149",15,"Bagging",0.719618118298082,0.614827074138763,891.910916456783,1213.73407987436,1540.19595361649,2427.16719985713
"150",15,"ANN",-7.11224703980704,-17.3739273172426,4797.52327357874,8382.94597326065,-1953.46875712881,4507.78341568309
"151",16,"Lasso",0.387923129140607,0.307269563436232,1292.00247437916,1717.25077574234,789.757713046887,2105.03438472787
"152",16,"Ridge",0.349774891692008,0.264878179792654,1331.65654785595,1769.01389157517,816.915275277724,2176.23191938267
"153",16,"Log-Linear",-0.122337236123457,0.111833430010011,1749.53263079449,1944.45903331251,90.8231678865804,1422.98227835662
"154",16,"OLS",0.537741154600739,0.402008452025245,1122.80147930434,1595.50845231208,610.299753551497,1791.09561616632
"155",16,"Quadratic_all",0.666300417056626,0.227830775892389,953.97763442413,1813.04185655608,438.45849304646,1772.251193513
"156",16,"Quadratic_correlated",0.594620422572776,0.330522773734784,1051.45646065128,1688.1828749757,489.458772119684,1722.00389401606
"157",16,"Stepwise",0.525601699797144,0.387601764270984,1137.44897367165,1614.61339761331,614.26254241247,1813.28617901727
"158",16,"RandomForest",0.748438688704247,0.462157121443985,828.289747985238,1513.14064685085,797.485604408611,1944.56140209986
"159",16,"Bagging",0.769024167837881,0.480639121608744,793.676700709309,1486.91520569877,818.80819894016,1947.0099135465
"160",16,"ANN",-8.07269925948921,-14.9277308802035,4974.26156845762,8234.3351779284,-4022.42410133879,1986.1472933155
"161",17,"Lasso",0.380028749235714,0.271221122775227,1401.58419127576,1358.72791304781,823.611674202915,1847.47751109433
"162",17,"Ridge",0.373946500911037,0.201271988930679,1408.4425551581,1422.4403611408,841.266168850101,1922.1847436108
"163",17,"Log-Linear",-0.325197164609925,-0.303659076986716,2049.1495919355,1817.2581511891,479.722234860242,1833.99013265399
"164",17,"OLS",0.553315466005274,0.17396912145667,1189.69016888896,1446.54767059342,633.190790397715,1690.00144096653
"165",17,"Quadratic_all",0.683115161440204,-0.82739317242851,1002.03789344078,2151.54586306547,714.06516498614,2372.37552656527
"166",17,"Quadratic_correlated",0.591919679655163,0.149403638517397,1137.1198495358,1467.89965844481,517.452271353025,1554.30958702114
"167",17,"Stepwise",0.530641469897164,0.0854088542646827,1219.51114170319,1522.11724162537,672.273225215335,1808.06139231874
"168",17,"RandomForest",0.793617075096519,0.152912346242401,808.668071819062,1464.8689887488,691.348272616264,1780.53802848187
"169",17,"Bagging",0.796363208112948,0.154651384997399,803.269982686873,1463.36455603951,691.253831580471,1779.07357339606
"170",17,"ANN",-6.54709386043498,-14.9513446827568,4890.1624948426,6356.72258738362,-2035.63165803213,2770.42837438113
"171",18,"Lasso",0.351801329616581,0.47202159181239,1448.38932946034,1075.32686137627,1277.61204441398,2077.47501483158
"172",18,"Ridge",0.316021132581931,0.448189538987677,1487.82753055549,1099.32822379375,1247.92317623229,2070.61426059943
"173",18,"Log-Linear",0.204141037626697,-74.3230095844308,1604.9049050367,12843.8801818102,-403.828684700902,9225.5395641795
"174",18,"OLS",0.570904713313083,-0.299261017941608,1178.44175114548,1686.86612717396,1399.79913206364,2612.00086875836
"175",18,"Quadratic_all",0.608290524610695,-0.448742177474757,1125.93491650696,1781.26266535566,1397.55042193716,2678.27220254789
"176",18,"Quadratic_correlated",0.55795840086327,-0.0865258499232697,1196.08713556855,1542.59686692829,1306.28416763815,2437.35673447313
"177",18,"Stepwise",0.559129840556317,-0.187280759905915,1194.50122887681,1612.53492058199,1403.17684668335,2560.9997068981
"178",18,"RandomForest",0.71277506566301,0.639501556241086,964.144921748502,888.554581442433,1331.17342232517,1985.29548531735
"179",18,"Bagging",0.730971343763228,0.622204360532434,933.105007136652,909.621849679956,1299.29443263035,1975.15002569
"180",18,"ANN",-5.67393186055008,-14.9416428837174,4647.52926169241,5908.79538866528,-1784.89558744509,2716.17538173667
"181",19,"Lasso",0.453743823705779,0.0857332982358545,1317.04070682338,1505.55116947259,1120.30654656392,2271.18677167422
"182",19,"Ridge",0.39200365548447,0.118492380113491,1389.47744737574,1478.33243166116,1114.3418666565,2245.63505885552
"183",19,"Log-Linear",0.133187671476348,0.330233802724754,1659.06559747606,1288.60758024911,735.428214685612,1706.64453989853
"184",19,"OLS",0.528584952236074,0.236489553679786,1223.49652075553,1375.83565762283,960.695928844565,2021.89829806963
"185",19,"Quadratic_all",0.595179910124097,-0.0601460544195795,1133.78849712964,1621.21987730442,858.694274134062,2109.14065803188
"186",19,"Quadratic_correlated",0.534636762256901,0.421774701387536,1215.61780986336,1197.31276779899,1203.73849449577,2118.31607553063
"187",19,"Stepwise",0.513512748525715,0.18573510128345,1242.90160842085,1420.82937055422,1003.24048943278,2098.30389180718
"188",19,"RandomForest",0.732524512538934,0.392028990274312,921.601158250154,1227.72331876036,1214.37252670759,2150.24166493914
"189",19,"Bagging",0.746297580358655,0.401830488486915,897.559654416095,1217.78664188816,1228.06679361085,2155.04116141913
"190",19,"ANN",-6.24029094311834,-15.3674997389674,4794.89418131609,6370.15853059477,-1016.04046757038,3897.19516151354
"191",20,"Lasso",0.353378634433648,0.410106008242235,1315.5232191583,1597.55815870251,1189.86456311673,2415.80609012459
"192",20,"Ridge",0.305220789874351,0.350447576378498,1363.63110757615,1676.39669089046,1102.72321594661,2384.54114166742
"193",20,"Log-Linear",-0.330521711092159,0.21828434523377,1887.05464018831,1839.0523662138,765.092166295263,2126.06842456279
"194",20,"OLS",0.473858399460525,0.55999583287644,1186.65592889388,1379.74263941162,1365.16968807929,2428.12207523144
"195",20,"Quadratic_all",0.54367314760944,0.510506015440116,1105.12525898825,1455.26930998509,1271.46511226857,2389.19775776117
"196",20,"Quadratic_correlated",0.516621284726133,0.53146346907753,1137.41055518462,1423.77518699556,1365.0014043419,2462.50106861108
"197",20,"Stepwise",0.437453375252713,0.501051940017776,1227.02314359151,1469.25561893121,1308.96293044569,2440.12497636968
"198",20,"RandomForest",0.706746914288314,0.602162434085506,885.920574802076,1311.96601615222,1397.96174341761,2408.82523265129
"199",20,"Bagging",0.728110027257581,0.604185630124427,853.041359282435,1308.62577384709,1380.5180592893,2388.01055429433
"200",20,"ANN",-7.11272945619208,-38.5579525195941,4659.68961821691,13082.3749916216,-156.239093211274,9699.3153996473
"201",21,"Lasso",0.364361426341767,0.449323511345876,1426.44380714252,1144.64964195148,1116.29977898763,1997.91812434134
"202",21,"Ridge",0.325497191671723,0.431893486958684,1469.40470720027,1162.62375854208,1105.61099561538,2001.25806764572
"203",21,"Log-Linear",-0.4276345475331,0.438119159980546,2137.75568546244,1156.23582373074,859.499187935911,1738.30603344978
"204",21,"OLS",0.483264877287157,0.616691657229403,1286.126055119,954.989167611718,1320.45097676821,2042.95034651353
"205",21,"Quadratic_all",0.60181532937144,0.16347275189291,1128.99446794057,1410.79644093085,1024.62194448944,2111.36572035877
"206",21,"Quadratic_correlated",0.560044736510768,0.279025045505679,1186.73514620417,1309.73791128442,1022.05720434561,2031.99263304251
"207",21,"Stepwise",0.435832325004295,0.548635523495903,1343.85881709886,1036.30596394874,1151.50075026654,1949.70070433894
"208",21,"RandomForest",0.698244444099669,0.750978569591648,982.827236172602,769.737546492621,1288.82224148904,1878.64205935268
"209",21,"Bagging",0.719595709308969,0.760260491430527,947.418526693419,755.255879571113,1292.98990952626,1871.68960321155
"210",21,"ANN",-5.75413765798404,-9.24885056711753,4649.80242428876,4938.12284930434,-2046.51966310327,1511.21120034655
"211",22,"Lasso",0.4239377757571,0.347791764989972,1323.70013218855,1403.46489333124,1052.67477892079,2134.83596183731
"212",22,"Ridge",0.349927581117538,0.297761369374344,1406.16338086565,1456.29974283828,1051.5622958328,2174.02974749768
"213",22,"Log-Linear",-0.439808193665696,-0.16794396722539,2092.70125192291,1878.10305179704,609.311184740086,2047.05998687437
"214",22,"OLS",0.540258154079839,0.314654187647666,1182.52935758237,1438.67698545643,985.812185074539,2095.40985778907
"215",22,"Quadratic_all",0.674472204171381,-0.594041323281582,995.059275925898,2194.10901761815,801.557801055498,2492.5114146286
"216",22,"Quadratic_correlated",0.555635859582579,0.264153234991358,1162.58419918155,1490.74069417576,930.699148908837,2079.8197286537
"217",22,"Stepwise",0.526261663785809,0.284517664662705,1200.39500330778,1469.96797233115,959.067841395511,2092.61216811357
"218",22,"RandomForest",0.762885683850398,0.248200225709725,849.246570518586,1506.8135259603,898.05467528492,2058.67101355462
"219",22,"Bagging",0.772425100842406,0.276272006577603,831.988059111923,1478.41411450145,924.913352882962,2064.1968436734
"220",22,"ANN",-6.91857647945735,-157.707585007724,4907.70524824708,21893.09976514,-9881.9640804987,6836.57073175927
"221",23,"Lasso",0.372332373478467,0.18306773408158,1428.13351622803,1207.05694272969,1634.20773311607,2261.12867693487
"222",23,"Ridge",0.331034193043878,0.155149183262437,1474.36803592752,1227.50917728032,1602.46265869911,2264.12273482575
"223",23,"Log-Linear",0.224921861564712,-39.3320010478287,1586.99913695041,8481.24518636635,61.7926730774161,6386.05520290388
"224",23,"OLS",0.549648319008995,-0.332537158534143,1209.70601722519,1541.6095705366,1479.75333331107,2442.0263629539
"225",23,"Quadratic_all",0.584680925218837,-0.492707671426516,1161.7023977592,1631.63163098061,1605.95985157923,2577.83465556438
"226",23,"Quadratic_correlated",0.558722337400509,-0.377123270536181,1197.45697729277,1567.18816070832,1575.34492466156,2513.0864159604
"227",23,"Stepwise",0.51606544233182,-0.454544586565823,1253.99921568881,1610.63915538093,1549.57396470694,2532.14642944348
"228",23,"RandomForest",0.707826891781706,0.558478208456574,974.370366222167,887.382388592457,1501.70464648724,1949.99062275269
"229",23,"Bagging",0.730053291118905,0.584263221431207,936.575872019204,861.080901579697,1480.65642253383,1920.43737436583
"230",23,"ANN",-5.93708252398726,-16.3317711994588,4747.79957549918,5559.76208097547,-695.842230927597,3582.05333571913
"231",24,"Lasso",0.355803371036882,0.373898300980717,1295.95389617603,1713.83962423323,954.933409706157,2267.98041865424
