,Iteration,Model_Type,Accuracy_Train,Accuracy_Test,Precision,Recall,F1_Score
136,68,ANN,0.940298507,0.8125,NA,0,NA
137,69,Random Forest,1,0.722222222,1,0.166666667,0.285714286
138,69,ANN,0.893939394,0.611111111,0,0,NA
139,70,Random Forest,1,0.764705882,0.5,0.25,0.333333333
140,70,ANN,0.880597015,0.588235294,0,0,NA
141,71,Random Forest,0.984848485,0.666666667,0,0,NA
142,71,ANN,0.830769231,0.533333333,0,0,NA
143,72,Random Forest,0.971014493,0.857142857,NA,0,NA
144,72,ANN,0.907692308,0.692307692,0,0,NA
145,73,Random Forest,0.984848485,0.777777778,0,0,NA
146,73,ANN,0.938461538,0.714285714,0,0,NA
147,74,Random Forest,0.984615385,0.85,0.5,0.333333333,0.4
148,74,ANN,0.870967742,0.833333333,0.5,1,0.666666667
149,75,Random Forest,1,0.611111111,0,0,NA
150,75,ANN,0.909090909,0.647058824,0.4,0.4,0.4
151,76,Random Forest,1,0.705882353,NA,0,NA
152,76,ANN,0.876923077,0.4375,0,0,NA
153,77,Random Forest,1,0.705882353,0.333333333,0.25,0.285714286
154,77,ANN,0.910447761,0.705882353,0.333333333,0.25,0.285714286
155,78,Random Forest,1,0.75,0.333333333,0.333333333,0.333333333
156,78,ANN,0.897058824,0.642857143,0,0,NA
157,79,Random Forest,0.985074627,0.8125,0,0,NA
158,79,ANN,0.893939394,0.6875,0,0,NA
159,80,Random Forest,1,0.823529412,1,0.4,0.571428571
160,80,ANN,0.818181818,0.6875,0.5,0.2,0.285714286
161,81,Random Forest,0.985294118,0.764705882,NA,0,NA
162,81,ANN,0.923076923,0.705882353,0,0,NA
163,82,Random Forest,1,0.65,0,0,NA
164,82,ANN,0.952380952,0.7,0,0,NA
165,83,Random Forest,1,0.764705882,1,0.2,0.333333333
166,83,ANN,0.878787879,0.642857143,0.5,0.6,0.545454545
167,84,Random Forest,1,0.8125,NA,0,NA
168,84,ANN,0.882352941,0.705882353,0,0,NA
169,85,Random Forest,1,0.75,0.333333333,0.25,0.285714286
170,85,ANN,0.875,0.785714286,0.5,0.333333333,0.4
171,86,Random Forest,1,0.833333333,0,0,NA
172,86,ANN,0.939393939,0.882352941,0,0,NA
173,87,Random Forest,1,0.8125,1,0.25,0.4
174,87,ANN,0.927536232,0.714285714,0.5,0.5,0.5
175,88,Random Forest,1,0.789473684,NA,0,NA
176,88,ANN,0.769230769,0.55,0.272727273,0.75,0.4
177,89,Random Forest,1,0.789473684,1,0.333333333,0.5
178,89,ANN,0.846153846,0.625,0.333333333,0.2,0.25
179,90,Random Forest,1,0.611111111,1,0.125,0.222222222
180,90,ANN,0.939393939,0.588235294,0.5,0.285714286,0.363636364
181,91,Random Forest,1,0.777777778,0.5,0.25,0.333333333
182,91,ANN,0.875,0.625,0,0,NA
183,92,Random Forest,0.985074627,0.888888889,0.5,0.5,0.5
184,92,ANN,0.895522388,0.764705882,0.333333333,1,0.5
185,93,Random Forest,0.985074627,0.777777778,1,0.2,0.333333333
186,93,ANN,0.835820896,0.722222222,0.5,0.4,0.444444444
187,94,Random Forest,1,0.85,0.333333333,0.5,0.4
188,94,ANN,0.892307692,0.75,0.2,1,0.333333333
189,95,Random Forest,0.985074627,0.944444444,NA,0,NA
190,95,ANN,0.892307692,0.555555556,0,0,NA
191,96,Random Forest,1,0.6,0,0,NA
192,96,ANN,0.940298507,0.6,0,0,NA
193,97,Random Forest,1,0.777777778,0.25,0.5,0.333333333
194,97,ANN,0.818181818,0.833333333,0.333333333,0.5,0.4
195,98,Random Forest,0.985074627,0.875,0.5,0.5,0.5
196,98,ANN,0.880597015,0.777777778,0.333333333,1,0.5
197,99,Random Forest,0.984848485,0.789473684,NA,0,NA
198,99,ANN,0.863636364,0.8125,0,0,NA
199,100,Random Forest,1,0.75,NA,0,NA
200,100,ANN,0.956521739,0.533333333,0.25,0.666666667,0.363636364
