,Iteration,Model_Type,R2_Train,R2_Test,RMSE_Train,RMSE_Test,CI_Lower_Test,CI_Upper_Test
123,13,Log-Linear,0.329516598,-918931.8489,1585.521614,526496.0028,-78951.90431,327163.6076
124,13,OLS,0.697229054,-16.73255334,1065.455339,2312.803988,655.7518408,2421.721105
125,13,Quadratic_all,0.858563862,-1140.7295,728.2128632,18558.15516,-3842.475632,10742.70149
126,13,Quadratic_correlated,0.563562528,-3.120167374,1279.202109,1114.835063,972.4562444,1776.710806
127,13,Stepwise,0.651805158,-4.968532136,1142.587102,1341.797438,402.6888384,1467.070883
128,13,RandomForest,0.8149004,-5.035660712,833.0688417,1349.321994,1249.170285,2124.757552
129,13,Bagging,0.789532577,-4.010794909,888.3223571,1229.437636,1212.87214,2013.368138
130,13,ANN,-5.2132377,-329.0317581,4826.553621,9977.714123,-2704.267365,5207.236316
131,14,Lasso,0.443717872,0.420669292,1290.647965,1471.526609,1038.133888,2133.038218
132,14,Ridge,0.393658219,0.354450595,1347.469658,1553.350951,1016.699853,2184.6803
133,14,Log-Linear,0.372195812,-2.044194075,1371.110167,3373.191624,753.0124341,3429.233864
134,14,OLS,0.68533892,0.282370556,970.6926951,1637.777761,877.1482045,2080.658822
135,14,Quadratic_all,0.915001676,-6.806023344,504.5049454,5401.567007,-1247.593821,2919.621288
136,14,Quadratic_correlated,0.563922158,0.397792065,1142.726389,1500.299905,863.7431227,1913.250711
137,14,Stepwise,0.673937318,0.294556581,988.1225163,1623.812717,868.4318386,2054.127016
138,14,RandomForest,0.778748618,0.520564242,813.9603369,1338.65929,1073.802162,2047.05143
139,14,Bagging,0.767400336,0.493442772,834.5738813,1376.002122,1054.434581,2058.617019
140,14,ANN,-6.447277432,-21.63354215,4722.359151,9197.739565,-1322.961313,5972.099154
141,15,Lasso,0.460562231,0.280915492,1385.427608,1131.63084,1338.304257,2235.290057
142,15,Ridge,0.433136984,0.198421273,1420.208881,1194.779879,1312.576422,2259.727936
143,15,Log-Linear,-0.227156055,-90.22547664,2089.599521,12745.96962,-1218.472589,8764.253586
144,15,OLS,0.694840615,-2.117130914,1042.021136,2356.092461,695.8743345,2563.162303
145,15,Quadratic_all,0.875242654,-73.3031839,666.2638131,11503.19602,-3738.07686,5358.591847
146,15,Quadratic_correlated,0.582064001,-0.729794255,1219.461386,1755.14109,1085.51347,2477.583594
147,15,Stepwise,0.678410419,-2.691802297,1069.705301,2564.094495,593.1019588,2624.818706
148,15,RandomForest,0.803521878,0.281062895,836.1231758,1131.514849,1267.90474,2165.464227
149,15,Bagging,0.783451683,0.304723456,877.7898799,1112.739737,1274.69481,2157.345394
150,15,ANN,-5.354133598,-16.89309546,4754.899407,5644.916834,-966.6266758,3496.161308
151,16,Lasso,0.475725176,0.287383969,1301.525131,1437.389843,1469.08456,2609.381037
152,16,Ridge,0.450839737,0.321747578,1332.056387,1402.304909,1399.259411,2510.617773
153,16,Log-Linear,0.531936959,-29830.41111,1229.773787,294092.3152,-43257.85867,183707.7692
154,16,OLS,0.694853605,-2.066360869,992.9495399,2981.661995,1608.983423,3901.549797
155,16,Quadratic_all,0.88516298,-36.00291807,609.1356451,10357.73427,976.4362189,8865.232556
156,16,Quadratic_correlated,0.595340186,-1.085580453,1143.452413,2459.009755,2045.333757,3851.854863
157,16,Stepwise,0.655461298,-1.034814414,1055.096212,2428.897458,1709.013196,3572.124266
158,16,RandomForest,0.785686891,0.538351403,832.1419676,1156.917892,1659.013452,2573.709143
159,16,Bagging,0.771490924,0.545435722,859.2603736,1148.006718,1670.07461,2577.17249
160,16,ANN,-6.73698477,-32.26721127,4999.872478,9820.983374,-5155.197561,2112.313106
161,17,Lasso,0.352203355,0.469142692,1297.948861,1631.242417,1137.522522,2359.931719
162,17,Ridge,0.334071983,0.434106121,1315.987845,1684.213344,1081.179375,2337.010758
163,17,Log-Linear,0.393382411,-97.55484788,1256.017626,22226.37317,-2151.384828,15161.72182
164,17,OLS,0.655768291,0.22417189,946.1580107,1972.02475,1031.515427,2545.828428
165,17,Quadratic_all,0.839753243,-10.0579629,645.5544203,7445.042306,566.6382275,6396.530434
166,17,Quadratic_correlated,0.515470566,0.016889925,1122.530931,2219.886036,1342.751424,3103.291153
167,17,Stepwise,0.653371552,0.165438054,949.4461462,2045.308837,1044.949624,2628.280202
168,17,RandomForest,0.738954769,0.662005297,823.9410033,1301.621018,1397.911169,2382.020189
169,17,Bagging,0.714499713,0.641066919,861.671064,1341.332196,1372.940516,2387.671297
170,17,ANN,-8.598328042,-6.041795321,4996.156443,5941.160768,-2970.198173,953.1072311
171,18,Lasso,0.423153553,0.494450043,1346.036151,1308.742411,1293.73238,2330.197919
172,18,Ridge,0.390768726,0.413991163,1383.304238,1409.042913,1255.68587,2371.781771
173,18,Log-Linear,0.369562324,-184.3883772,1407.173645,25061.86515,-2052.049102,17276.77105
174,18,OLS,0.650947764,-0.03513385,1047.060618,1872.70941,1784.011058,3150.931672
175,18,Quadratic_all,0.870544241,-40.8240782,637.6572483,11903.79191,-533.6151177,8722.975386
176,18,Quadratic_correlated,0.524642872,0.572431366,1221.902683,1203.580261,1430.901612,2376.224663
177,18,Stepwise,0.647538199,0.005644912,1052.162069,1835.451392,1761.207813,3107.153025
178,18,RandomForest,0.803021857,0.438775565,786.5668382,1378.924294,1381.83485,2465.404377
179,18,Bagging,0.78493905,0.463737481,821.8780701,1347.909889,1317.737003,2383.115101
180,18,ANN,-6.588365613,-16.35278126,4882.033292,7667.55118,-3230.126228,2635.946378
181,19,Lasso,0.5018043,0.140250461,1276.371392,1571.37884,517.6019107,1716.506145
182,19,Ridge,0.480264965,0.135760209,1303.671199,1575.476951,559.5121892,1772.132956
183,19,Log-Linear,0.509556836,-0.210060484,1266.401502,1864.225586,392.8970979,1830.900485
184,19,OLS,0.716420863,0.120584322,962.9732261,1589.249293,399.4456555,1579.966088
185,19,Quadratic_all,0.946745801,-6.657806842,417.3053989,4689.72232,630.1001376,4280.534679
186,19,Quadratic_correlated,0.570170113,0.349881888,1185.565025,1366.441545,866.5566615,1944.767922
187,19,Stepwise,0.690444653,0.108264118,1006.111769,1600.342895,570.6967834,1808.092393
188,19,RandomForest,0.823839256,0.296846546,758.982289,1421.084761,709.1963825,1813.482142
189,19,Bagging,0.806626048,0.28499082,795.1994308,1433.014992,692.61916,1804.444176
190,19,ANN,-6.407743586,-17.95006743,4921.755607,7377.348586,-3787.179794,1691.579364
191,20,Lasso,0.410837363,0.526122022,1298.107179,1445.900883,1181.294306,2322.37784
192,20,Ridge,0.349792674,0.461590106,1363.700131,1541.209848,1110.150373,2324.253354
193,20,Log-Linear,0.411841557,-77.201749,1297.000432,18574.34435,-943.8922921,13388.1765
194,20,OLS,0.644573362,-0.2393,1008.249324,2338.263683,1459.873359,3277.418323
