"","Iteration","Model_Type","Accuracy_Train","Accuracy_Test","Precision","Recall","F1_Score"
"28",10,"Logistic",0.951807228915663,0.80952380952381,0.571428571428571,0.8,0.666666666666667
"29",10,"Random Forest",0.987951807228916,0.857142857142857,0.666666666666667,0.8,0.727272727272727
"30",10,"ANN",0.939759036144578,0.857142857142857,0.666666666666667,0.8,0.727272727272727
"31",11,"Logistic",0.91566265060241,0.761904761904762,0.555555555555556,0.833333333333333,0.666666666666667
"32",11,"Random Forest",1,0.857142857142857,0.714285714285714,0.833333333333333,0.769230769230769
"33",11,"ANN",0.975903614457831,0.761904761904762,0.666666666666667,0.333333333333333,0.444444444444444
"34",12,"Logistic",0.879518072289157,0.952380952380952,0.75,1,0.857142857142857
"35",12,"Random Forest",1,0.952380952380952,0.75,1,0.857142857142857
"36",12,"ANN",0.963855421686747,0.857142857142857,0.5,1,0.666666666666667
"37",13,"Logistic",0.91566265060241,0.80952380952381,0.5,0.25,0.333333333333333
"38",13,"Random Forest",1,0.80952380952381,0.5,0.25,0.333333333333333
"39",13,"ANN",0.987951807228916,0.666666666666667,0.285714285714286,0.5,0.363636363636364
"40",14,"Logistic",0.891566265060241,0.952380952380952,1,0.857142857142857,0.923076923076923
"41",14,"Random Forest",0.987951807228916,0.952380952380952,1,0.857142857142857,0.923076923076923
"42",14,"ANN",0.939759036144578,0.761904761904762,0.75,0.428571428571429,0.545454545454545
"43",15,"Logistic",0.927710843373494,0.80952380952381,0.625,0.833333333333333,0.714285714285714
"44",15,"Random Forest",1,0.80952380952381,0.625,0.833333333333333,0.714285714285714
"45",15,"ANN",0.975903614457831,0.904761904761905,0.833333333333333,0.833333333333333,0.833333333333333
"46",16,"Logistic",0.891566265060241,0.904761904761905,0.833333333333333,0.833333333333333,0.833333333333333
"47",16,"Random Forest",0.987951807228916,0.952380952380952,1,0.833333333333333,0.909090909090909
"48",16,"ANN",0.987951807228916,0.428571428571429,0.2,0.333333333333333,0.25
"49",17,"Logistic",0.91566265060241,0.857142857142857,0.857142857142857,0.75,0.8
"50",17,"Random Forest",1,0.904761904761905,0.875,0.875,0.875
"51",17,"ANN",0.91566265060241,0.80952380952381,0.833333333333333,0.625,0.714285714285714
"52",18,"Logistic",0.903614457831325,0.857142857142857,0.75,0.6,0.666666666666667
"53",18,"Random Forest",0.987951807228916,0.904761904761905,1,0.6,0.75
"54",18,"ANN",0.963855421686747,0.80952380952381,0.6,0.6,0.6
"55",19,"Logistic",0.903614457831325,0.857142857142857,0.8,0.666666666666667,0.727272727272727
"56",19,"Random Forest",0.987951807228916,0.857142857142857,0.8,0.666666666666667,0.727272727272727
"57",19,"ANN",0.963855421686747,0.80952380952381,0.666666666666667,0.666666666666667,0.666666666666667
"58",20,"Logistic",0.891566265060241,0.80952380952381,0.666666666666667,0.666666666666667,0.666666666666667
"59",20,"Random Forest",0.987951807228916,0.904761904761905,0.833333333333333,0.833333333333333,0.833333333333333
"60",20,"ANN",0.963855421686747,0.904761904761905,1,0.666666666666667,0.8
"61",21,"Logistic",0.963855421686747,0.666666666666667,0.6,0.375,0.461538461538462
"62",21,"Random Forest",0.987951807228916,0.761904761904762,0.8,0.5,0.615384615384615
"63",21,"ANN",0.975903614457831,0.761904761904762,0.8,0.5,0.615384615384615
"64",22,"Logistic",0.903614457831325,0.857142857142857,1,0.571428571428571,0.727272727272727
"65",22,"Random Forest",1,0.857142857142857,1,0.571428571428571,0.727272727272727
"66",22,"ANN",1,0.666666666666667,0.5,0.714285714285714,0.588235294117647
"67",23,"Logistic",0.903614457831325,0.857142857142857,1,0.571428571428571,0.727272727272727
"68",23,"Random Forest",1,0.904761904761905,1,0.714285714285714,0.833333333333333
"69",23,"ANN",0.963855421686747,0.80952380952381,0.8,0.571428571428571,0.666666666666667
"70",24,"Logistic",0.951807228915663,0.761904761904762,0.833333333333333,0.555555555555556,0.666666666666667
"71",24,"Random Forest",1,0.761904761904762,0.833333333333333,0.555555555555556,0.666666666666667
"72",24,"ANN",0.987951807228916,0.714285714285714,0.8,0.444444444444444,0.571428571428571
"73",25,"Logistic",0.903614457831325,0.904761904761905,1,0.6,0.75
"74",25,"Random Forest",0.987951807228916,0.904761904761905,1,0.6,0.75
"75",25,"ANN",0.951807228915663,0.80952380952381,0.571428571428571,0.8,0.666666666666667
"76",26,"Logistic",0.891566265060241,0.80952380952381,0.571428571428571,0.8,0.666666666666667
"77",26,"Random Forest",1,0.857142857142857,0.666666666666667,0.8,0.727272727272727
"78",26,"ANN",0.987951807228916,0.761904761904762,0.5,0.6,0.545454545454545
"79",27,"Logistic",0.891566265060241,0.80952380952381,0.75,0.5,0.6
"80",27,"Random Forest",0.987951807228916,0.904761904761905,1,0.666666666666667,0.8
"81",27,"ANN",0.963855421686747,0.857142857142857,0.714285714285714,0.833333333333333,0.769230769230769
"82",28,"Logistic",0.927710843373494,0.761904761904762,0.5,0.4,0.444444444444444
"83",28,"Random Forest",1,0.714285714285714,0.4,0.4,0.4
"84",28,"ANN",0.963855421686747,0.857142857142857,1,0.4,0.571428571428572
"85",29,"Logistic",0.927710843373494,0.857142857142857,0.888888888888889,0.8,0.842105263157895
"86",29,"Random Forest",1,0.80952380952381,0.8,0.8,0.8
"87",29,"ANN",0.975903614457831,0.619047619047619,0.75,0.3,0.428571428571428
"88",30,"Logistic",0.879518072289157,0.952380952380952,1,0.666666666666667,0.8
"89",30,"Random Forest",0.987951807228916,0.952380952380952,1,0.666666666666667,0.8
"90",30,"ANN",0.939759036144578,0.904761904761905,0.666666666666667,0.666666666666667,0.666666666666667
"91",31,"Logistic",0.903614457831325,0.952380952380952,1,0.75,0.857142857142857
"92",31,"Random Forest",0.987951807228916,0.952380952380952,1,0.75,0.857142857142857
"93",31,"ANN",0.963855421686747,0.952380952380952,1,0.75,0.857142857142857
"94",32,"Logistic",0.927710843373494,0.857142857142857,0.625,1,0.769230769230769
"95",32,"Random Forest",1,0.857142857142857,0.625,1,0.769230769230769
"96",32,"ANN",0.951807228915663,0.857142857142857,0.666666666666667,0.8,0.727272727272727
"97",33,"Logistic",0.939759036144578,0.80952380952381,0.428571428571429,1,0.6
"98",33,"Random Forest",1,0.857142857142857,0.5,1,0.666666666666667
"99",33,"ANN",0.987951807228916,0.761904761904762,0.333333333333333,0.666666666666667,0.444444444444444
"100",34,"Logistic",0.939759036144578,0.80952380952381,0.666666666666667,0.4,0.5
"101",34,"Random Forest",0.987951807228916,0.857142857142857,0.75,0.6,0.666666666666667
"102",34,"ANN",0.975903614457831,0.761904761904762,0.5,0.6,0.545454545454545
"103",35,"Logistic",0.903614457831325,0.857142857142857,0.8,0.666666666666667,0.727272727272727
"104",35,"Random Forest",1,0.857142857142857,0.8,0.666666666666667,0.727272727272727
"105",35,"ANN",0.975903614457831,0.80952380952381,0.666666666666667,0.666666666666667,0.666666666666667
"106",36,"Logistic",0.903614457831325,0.904761904761905,1,0.6,0.75
"107",36,"Random Forest",0.987951807228916,0.904761904761905,1,0.6,0.75
"108",36,"ANN",0.963855421686747,0.714285714285714,0.4,0.4,0.4
"109",37,"Logistic",0.891566265060241,0.857142857142857,1,0.5,0.666666666666667
"110",37,"Random Forest",1,0.857142857142857,1,0.5,0.666666666666667
"111",37,"ANN",0.987951807228916,0.761904761904762,0.666666666666667,0.333333333333333,0.444444444444444
"112",38,"Logistic",0.903614457831325,0.761904761904762,0.5,0.4,0.444444444444444
"113",38,"Random Forest",0.987951807228916,0.761904761904762,0.5,0.6,0.545454545454545
"114",38,"ANN",0.939759036144578,0.761904761904762,0.5,0.6,0.545454545454545
"115",39,"Logistic",0.91566265060241,0.904761904761905,0.6,1,0.75
"116",39,"Random Forest",0.987951807228916,0.857142857142857,0.5,0.666666666666667,0.571428571428572
"117",39,"ANN",0.91566265060241,0.904761904761905,0.666666666666667,0.666666666666667,0.666666666666667
"118",40,"Logistic",0.927710843373494,0.857142857142857,0.714285714285714,0.833333333333333,0.769230769230769
"119",40,"Random Forest",1,0.857142857142857,0.714285714285714,0.833333333333333,0.769230769230769
"120",40,"ANN",0.951807228915663,0.761904761904762,0.6,0.5,0.545454545454545
"121",41,"Logistic",0.891566265060241,0.904761904761905,1,0.6,0.75
"122",41,"Random Forest",1,0.904761904761905,1,0.6,0.75
"123",41,"ANN",1,0.80952380952381,0.6,0.6,0.6
"124",42,"Logistic",0.879518072289157,0.857142857142857,0.833333333333333,0.714285714285714,0.769230769230769
"125",42,"Random Forest",0.987951807228916,0.952380952380952,1,0.857142857142857,0.923076923076923
"126",42,"ANN",0.963855421686747,0.857142857142857,1,0.571428571428571,0.727272727272727
"127",43,"Logistic",0.891566265060241,1,1,1,1
"128",43,"Random Forest",0.987951807228916,0.952380952380952,0.8,1,0.888888888888889
"129",43,"ANN",0.963855421686747,0.904761904761905,0.75,0.75,0.75
"130",44,"Logistic",0.91566265060241,0.904761904761905,1,0.333333333333333,0.5
"131",44,"Random Forest",1,0.904761904761905,1,0.333333333333333,0.5
"132",44,"ANN",0.987951807228916,0.523809523809524,0.111111111111111,0.333333333333333,0.166666666666667
"133",45,"Logistic",0.867469879518072,1,1,1,1
"134",45,"Random Forest",0.987951807228916,1,1,1,1
"135",45,"ANN",0.951807228915663,0.761904761904762,0.285714285714286,1,0.444444444444444
"136",46,"Logistic",0.891566265060241,0.80952380952381,0.6,0.6,0.6
"137",46,"Random Forest",1,0.952380952380952,1,0.8,0.888888888888889
"138",46,"ANN",0.975903614457831,0.857142857142857,0.625,1,0.769230769230769
"139",47,"Logistic",0.903614457831325,0.952380952380952,0.833333333333333,1,0.909090909090909
"140",47,"Random Forest",1,0.952380952380952,0.833333333333333,1,0.909090909090909
"141",47,"ANN",1,0.904761904761905,0.8,0.8,0.8
"142",48,"Logistic",0.927710843373494,0.857142857142857,1,0.666666666666667,0.8
"143",48,"Random Forest",1,0.857142857142857,1,0.666666666666667,0.8
"144",48,"ANN",0.975903614457831,0.761904761904762,0.833333333333333,0.555555555555556,0.666666666666667
"145",49,"Logistic",0.903614457831325,0.952380952380952,0.857142857142857,1,0.923076923076923
"146",49,"Random Forest",0.987951807228916,0.952380952380952,0.857142857142857,1,0.923076923076923
"147",49,"ANN",0.963855421686747,0.904761904761905,0.833333333333333,0.833333333333333,0.833333333333333
"148",50,"Logistic",0.963855421686747,0.761904761904762,0.6,0.5,0.545454545454545
"149",50,"Random Forest",1,0.761904761904762,0.6,0.5,0.545454545454545
"150",50,"ANN",0.963855421686747,0.761904761904762,0.6,0.5,0.545454545454545
"151",51,"Logistic",0.91566265060241,0.904761904761905,0.714285714285714,1,0.833333333333333
"152",51,"Random Forest",0.987951807228916,0.904761904761905,0.8,0.8,0.8
"153",51,"ANN",0.987951807228916,0.904761904761905,0.8,0.8,0.8
"154",52,"Logistic",0.939759036144578,0.857142857142857,0.666666666666667,0.5,0.571428571428572
"155",52,"Random Forest",1,0.857142857142857,0.666666666666667,0.5,0.571428571428572
"156",52,"ANN",0.987951807228916,0.904761904761905,0.75,0.75,0.75
"157",53,"Logistic",0.91566265060241,0.857142857142857,0.833333333333333,0.714285714285714,0.769230769230769
"158",53,"Random Forest",0.987951807228916,0.904761904761905,0.857142857142857,0.857142857142857,0.857142857142857
"159",53,"ANN",0.963855421686747,0.761904761904762,0.666666666666667,0.571428571428571,0.615384615384615
"160",54,"Logistic",0.91566265060241,0.857142857142857,0.75,0.6,0.666666666666667
"161",54,"Random Forest",0.987951807228916,0.857142857142857,0.75,0.6,0.666666666666667
"162",54,"ANN",0.963855421686747,0.761904761904762,0.5,0.8,0.615384615384615
"163",55,"Logistic",0.891566265060241,0.857142857142857,1,0.5,0.666666666666667
"164",55,"Random Forest",0.987951807228916,0.904761904761905,1,0.666666666666667,0.8
"165",55,"ANN",0.963855421686747,0.952380952380952,1,0.833333333333333,0.909090909090909
"166",56,"Logistic",0.939759036144578,0.857142857142857,0.857142857142857,0.75,0.8
"167",56,"Random Forest",0.987951807228916,0.80952380952381,0.833333333333333,0.625,0.714285714285714
"168",56,"ANN",0.951807228915663,0.714285714285714,0.75,0.375,0.5
"169",57,"Logistic",0.879518072289157,1,1,1,1
"170",57,"Random Forest",0.987951807228916,0.952380952380952,0.875,1,0.933333333333333
"171",57,"ANN",0.939759036144578,0.904761904761905,1,0.714285714285714,0.833333333333333
"172",58,"Logistic",0.91566265060241,0.857142857142857,0.75,0.6,0.666666666666667
"173",58,"Random Forest",0.987951807228916,0.904761904761905,0.8,0.8,0.8
"174",58,"ANN",0.963855421686747,0.761904761904762,0.5,0.8,0.615384615384615
"175",59,"Logistic",0.91566265060241,0.904761904761905,1,0.75,0.857142857142857
"176",59,"Random Forest",1,0.857142857142857,0.857142857142857,0.75,0.8
"177",59,"ANN",0.963855421686747,0.714285714285714,0.75,0.375,0.5
"178",60,"Logistic",0.927710843373494,0.80952380952381,0.666666666666667,0.666666666666667,0.666666666666667
"179",60,"Random Forest",1,0.857142857142857,0.8,0.666666666666667,0.727272727272727
"180",60,"ANN",0.963855421686747,0.80952380952381,0.666666666666667,0.666666666666667,0.666666666666667
"181",61,"Logistic",0.927710843373494,0.857142857142857,0.8,0.666666666666667,0.727272727272727
"182",61,"Random Forest",1,0.857142857142857,0.8,0.666666666666667,0.727272727272727
"183",61,"ANN",0.975903614457831,0.761904761904762,0.6,0.5,0.545454545454545
"184",62,"Logistic",0.903614457831325,1,1,1,1
"185",62,"Random Forest",0.987951807228916,0.952380952380952,0.833333333333333,1,0.909090909090909
"186",62,"ANN",0.939759036144578,0.952380952380952,0.833333333333333,1,0.909090909090909
"187",63,"Logistic",0.91566265060241,0.904761904761905,0.714285714285714,1,0.833333333333333
"188",63,"Random Forest",1,0.904761904761905,0.8,0.8,0.8
"189",63,"ANN",0.975903614457831,0.761904761904762,0.5,0.8,0.615384615384615
"190",64,"Logistic",0.891566265060241,0.952380952380952,0.666666666666667,1,0.8
"191",64,"Random Forest",0.987951807228916,1,1,1,1
"192",64,"ANN",0.951807228915663,0.904761904761905,0.5,0.5,0.5
"193",65,"Logistic",0.891566265060241,0.952380952380952,1,0.8,0.888888888888889
"194",65,"Random Forest",0.987951807228916,0.952380952380952,1,0.8,0.888888888888889
"195",65,"ANN",0.951807228915663,0.904761904761905,0.8,0.8,0.8
"196",66,"Logistic",0.91566265060241,0.857142857142857,0.857142857142857,0.75,0.8
"197",66,"Random Forest",1,0.714285714285714,0.666666666666667,0.5,0.571428571428572
"198",66,"ANN",0.987951807228916,0.761904761904762,0.8,0.5,0.615384615384615
"199",67,"Logistic",0.927710843373494,0.904761904761905,0.714285714285714,1,0.833333333333333
"200",67,"Random Forest",1,0.857142857142857,0.75,0.6,0.666666666666667
"201",67,"ANN",0.975903614457831,0.857142857142857,0.666666666666667,0.8,0.727272727272727
"202",68,"Logistic",0.891566265060241,0.904761904761905,0.714285714285714,1,0.833333333333333
"203",68,"Random Forest",0.987951807228916,0.904761904761905,0.714285714285714,1,0.833333333333333
"204",68,"ANN",0.963855421686747,0.761904761904762,0.5,1,0.666666666666667
"205",69,"Logistic",0.91566265060241,0.952380952380952,0.75,1,0.857142857142857
"206",69,"Random Forest",0.987951807228916,1,1,1,1
"207",69,"ANN",0.951807228915663,0.80952380952381,0.4,0.666666666666667,0.5
"208",70,"Logistic",0.879518072289157,0.857142857142857,0.666666666666667,0.8,0.727272727272727
"209",70,"Random Forest",0.987951807228916,0.904761904761905,0.8,0.8,0.8
"210",70,"ANN",0.963855421686747,0.80952380952381,0.555555555555556,1,0.714285714285714
"211",71,"Logistic",0.867469879518072,1,1,1,1
"212",71,"Random Forest",0.987951807228916,1,1,1,1
"213",71,"ANN",0.91566265060241,0.952380952380952,0.833333333333333,1,0.909090909090909
"214",72,"Logistic",0.903614457831325,0.904761904761905,0.333333333333333,1,0.5
"215",72,"Random Forest",0.987951807228916,0.952380952380952,0.5,1,0.666666666666667
"216",72,"ANN",0.987951807228916,0.857142857142857,0.25,1,0.4
"217",73,"Logistic",0.91566265060241,0.904761904761905,0.666666666666667,1,0.8
"218",73,"Random Forest",0.987951807228916,0.904761904761905,0.666666666666667,1,0.8
"219",73,"ANN",0.975903614457831,0.857142857142857,0.6,0.75,0.666666666666667
"220",74,"Logistic",0.903614457831325,0.80952380952381,0.6,0.6,0.6
"221",74,"Random Forest",0.987951807228916,0.857142857142857,0.666666666666667,0.8,0.727272727272727
"222",74,"ANN",0.975903614457831,0.857142857142857,0.625,1,0.769230769230769
"223",75,"Logistic",0.939759036144578,0.714285714285714,0.375,0.75,0.5
"224",75,"Random Forest",0.987951807228916,0.857142857142857,0.666666666666667,0.5,0.571428571428572
"225",75,"ANN",0.987951807228916,0.80952380952381,0.5,0.5,0.5
"226",76,"Logistic",0.891566265060241,0.904761904761905,0.75,0.75,0.75
"227",76,"Random Forest",0.987951807228916,0.952380952380952,1,0.75,0.857142857142857
"228",76,"ANN",0.951807228915663,0.857142857142857,0.6,0.75,0.666666666666667
"229",77,"Logistic",0.903614457831325,0.904761904761905,1,0.714285714285714,0.833333333333333
"230",77,"Random Forest",0.987951807228916,0.904761904761905,1,0.714285714285714,0.833333333333333
"231",77,"ANN",0.975903614457831,0.714285714285714,0.555555555555556,0.714285714285714,0.625
"232",78,"Logistic",0.951807228915663,0.857142857142857,0.666666666666667,0.8,0.727272727272727
"233",78,"Random Forest",0.987951807228916,0.857142857142857,0.75,0.6,0.666666666666667
"234",78,"ANN",0.951807228915663,0.761904761904762,0.5,0.4,0.444444444444444
"235",79,"Logistic",0.903614457831325,0.857142857142857,0.666666666666667,0.8,0.727272727272727
"236",79,"Random Forest",0.987951807228916,0.952380952380952,1,0.8,0.888888888888889
"237",79,"ANN",0.951807228915663,0.904761904761905,1,0.6,0.75
"238",80,"Logistic",0.927710843373494,0.904761904761905,1,0.5,0.666666666666667
"239",80,"Random Forest",1,0.904761904761905,1,0.5,0.666666666666667
"240",80,"ANN",0.975903614457831,0.80952380952381,0.5,0.5,0.5
"241",81,"Logistic",0.951807228915663,0.80952380952381,0.625,0.833333333333333,0.714285714285714
"242",81,"Random Forest",0.987951807228916,0.761904761904762,0.571428571428571,0.666666666666667,0.615384615384615
"243",81,"ANN",0.951807228915663,0.80952380952381,0.666666666666667,0.666666666666667,0.666666666666667
"244",82,"Logistic",0.91566265060241,0.761904761904762,0.666666666666667,0.571428571428571,0.615384615384615
"245",82,"Random Forest",0.987951807228916,0.857142857142857,1,0.571428571428571,0.727272727272727
"246",82,"ANN",0.951807228915663,0.761904761904762,0.666666666666667,0.571428571428571,0.615384615384615
"247",83,"Logistic",0.91566265060241,0.904761904761905,0.714285714285714,1,0.833333333333333
"248",83,"Random Forest",1,0.857142857142857,0.625,1,0.769230769230769
"249",83,"ANN",0.963855421686747,0.904761904761905,0.714285714285714,1,0.833333333333333
"250",84,"Logistic",0.855421686746988,0.904761904761905,1,0.6,0.75
"251",84,"Random Forest",0.987951807228916,1,1,1,1
"252",84,"ANN",0.939759036144578,0.952380952380952,0.833333333333333,1,0.909090909090909
"253",85,"Logistic",0.927710843373494,0.80952380952381,1,0.428571428571429,0.6
"254",85,"Random Forest",0.987951807228916,0.80952380952381,1,0.428571428571429,0.6
"255",85,"ANN",0.939759036144578,0.80952380952381,0.8,0.571428571428571,0.666666666666667
"256",86,"Logistic",0.939759036144578,0.80952380952381,0.75,0.5,0.6
"257",86,"Random Forest",0.987951807228916,0.80952380952381,0.75,0.5,0.6
"258",86,"ANN",0.963855421686747,0.80952380952381,0.75,0.5,0.6
"259",87,"Logistic",0.927710843373494,0.857142857142857,0,0,NA
"260",87,"Random Forest",0.987951807228916,0.904761904761905,0,0,NA
"261",87,"ANN",0.963855421686747,0.904761904761905,0,0,NA
"262",88,"Logistic",0.891566265060241,0.952380952380952,1,0.666666666666667,0.8
"263",88,"Random Forest",1,0.952380952380952,1,0.666666666666667,0.8
"264",88,"ANN",0.987951807228916,0.857142857142857,0.5,0.666666666666667,0.571428571428572
"265",89,"Logistic",0.939759036144578,0.80952380952381,0.666666666666667,0.666666666666667,0.666666666666667
"266",89,"Random Forest",0.987951807228916,0.857142857142857,0.8,0.666666666666667,0.727272727272727
"267",89,"ANN",0.963855421686747,0.714285714285714,0.5,0.5,0.5
"268",90,"Logistic",0.939759036144578,0.80952380952381,0.833333333333333,0.625,0.714285714285714
"269",90,"Random Forest",0.987951807228916,0.80952380952381,1,0.5,0.666666666666667
"270",90,"ANN",0.963855421686747,0.714285714285714,0.666666666666667,0.5,0.571428571428572
"271",91,"Logistic",0.891566265060241,0.952380952380952,1,0.666666666666667,0.8
"272",91,"Random Forest",0.987951807228916,0.952380952380952,1,0.666666666666667,0.8
"273",91,"ANN",0.951807228915663,0.904761904761905,0.666666666666667,0.666666666666667,0.666666666666667
"274",92,"Logistic",0.903614457831325,0.952380952380952,0.666666666666667,1,0.8
"275",92,"Random Forest",0.987951807228916,0.952380952380952,0.666666666666667,1,0.8
"276",92,"ANN",0.975903614457831,0.761904761904762,0.2,0.5,0.285714285714286
"277",93,"Logistic",0.939759036144578,0.714285714285714,0,0,NA
"278",93,"Random Forest",1,0.714285714285714,0,0,NA
"279",93,"ANN",0.987951807228916,0.761904761904762,0.5,0.4,0.444444444444444
"280",94,"Logistic",0.91566265060241,0.904761904761905,1,0.6,0.75
"281",94,"Random Forest",0.987951807228916,0.904761904761905,1,0.6,0.75
"282",94,"ANN",0.939759036144578,0.904761904761905,0.8,0.8,0.8
"283",95,"Logistic",0.891566265060241,0.952380952380952,1,0.75,0.857142857142857
"284",95,"Random Forest",1,0.904761904761905,0.75,0.75,0.75
"285",95,"ANN",0.975903614457831,0.857142857142857,0.666666666666667,0.5,0.571428571428572
"286",96,"Logistic",0.91566265060241,0.80952380952381,0.666666666666667,0.4,0.5
"287",96,"Random Forest",0.987951807228916,0.80952380952381,0.666666666666667,0.4,0.5
"288",96,"ANN",0.975903614457831,0.666666666666667,0.333333333333333,0.4,0.363636363636364
"289",97,"Logistic",0.91566265060241,0.857142857142857,0.75,0.6,0.666666666666667
"290",97,"Random Forest",0.987951807228916,0.80952380952381,0.6,0.6,0.6
"291",97,"ANN",0.963855421686747,0.80952380952381,0.6,0.6,0.6
"292",98,"Logistic",0.91566265060241,0.904761904761905,0.833333333333333,0.833333333333333,0.833333333333333
"293",98,"Random Forest",0.987951807228916,0.952380952380952,0.857142857142857,1,0.923076923076923
"294",98,"ANN",0.951807228915663,0.761904761904762,0.6,0.5,0.545454545454545
"295",99,"Logistic",0.939759036144578,0.761904761904762,0.333333333333333,0.25,0.285714285714286
"296",99,"Random Forest",1,0.80952380952381,0.5,0.25,0.333333333333333
"297",99,"ANN",0.987951807228916,0.80952380952381,0.5,0.5,0.5
"298",100,"Logistic",0.91566265060241,0.904761904761905,0.75,0.75,0.75
"299",100,"Random Forest",0.987951807228916,0.904761904761905,0.75,0.75,0.75
"300",100,"ANN",0.951807228915663,0.80952380952381,0.5,0.75,0.6
