,Iteration,Model_Type,Accuracy_Train,Accuracy_Test,Precision,Recall,F1_Score
150,50,ANN,1,0.681818182,0.571428571,0.5,0.533333333
151,51,Logistic,0.880952381,0.909090909,1,0.75,0.857142857
152,51,Random Forest,0.988095238,0.954545455,1,0.875,0.933333333
153,51,ANN,0.952380952,0.863636364,1,0.625,0.769230769
154,52,Logistic,0.892857143,0.909090909,1,0.777777778,0.875
155,52,Random Forest,1,0.909090909,1,0.777777778,0.875
156,52,ANN,0.964285714,0.909090909,1,0.777777778,0.875
157,53,Logistic,0.94047619,0.818181818,0.714285714,0.714285714,0.714285714
158,53,Random Forest,1,0.818181818,0.8,0.571428571,0.666666667
159,53,ANN,0.988095238,0.818181818,0.8,0.571428571,0.666666667
160,54,Logistic,0.916666667,0.727272727,1,0.142857143,0.25
161,54,Random Forest,0.988095238,0.727272727,1,0.142857143,0.25
162,54,ANN,0.964285714,0.590909091,0.375,0.428571429,0.4
163,55,Logistic,0.857142857,0.909090909,0.8,0.8,0.8
164,55,Random Forest,0.988095238,0.954545455,1,0.8,0.888888889
165,55,ANN,0.964285714,0.909090909,0.8,0.8,0.8
166,56,Logistic,0.952380952,0.636363636,0.666666667,0.545454545,0.6
167,56,Random Forest,0.988095238,0.681818182,0.75,0.545454545,0.631578947
168,56,ANN,0.988095238,0.636363636,0.666666667,0.545454545,0.6
169,57,Logistic,0.880952381,0.863636364,1,0.7,0.823529412
170,57,Random Forest,0.988095238,0.954545455,1,0.9,0.947368421
171,57,ANN,0.928571429,0.681818182,1,0.3,0.461538462
172,58,Logistic,0.880952381,0.863636364,0.666666667,0.5,0.571428571
173,58,Random Forest,0.988095238,0.909090909,0.75,0.75,0.75
174,58,ANN,0.94047619,0.727272727,0.333333333,0.5,0.4
175,59,Logistic,0.94047619,0.636363636,0.375,0.5,0.428571429
176,59,Random Forest,1,0.636363636,0.333333333,0.333333333,0.333333333
177,59,ANN,0.964285714,0.590909091,0.285714286,0.333333333,0.307692308
178,60,Logistic,0.904761905,0.818181818,0.857142857,0.666666667,0.75
179,60,Random Forest,1,0.681818182,0.666666667,0.444444444,0.533333333
180,60,ANN,0.988095238,0.727272727,0.8,0.444444444,0.571428571
181,61,Logistic,0.916666667,0.772727273,0.4,0.5,0.444444444
182,61,Random Forest,1,0.818181818,0.5,0.5,0.5
183,61,ANN,0.964285714,0.863636364,0.666666667,0.5,0.571428571
184,62,Logistic,0.928571429,0.818181818,1,0.333333333,0.5
185,62,Random Forest,0.988095238,0.772727273,1,0.166666667,0.285714286
186,62,ANN,0.976190476,0.590909091,0.363636364,0.666666667,0.470588235
187,63,Logistic,0.892857143,0.863636364,1,0.625,0.769230769
188,63,Random Forest,1,0.818181818,0.833333333,0.625,0.714285714
189,63,ANN,0.976190476,0.818181818,0.833333333,0.625,0.714285714
190,64,Logistic,0.892857143,0.727272727,0.25,1,0.4
191,64,Random Forest,0.988095238,0.863636364,0.4,1,0.571428571
192,64,ANN,0.976190476,0.590909091,0.181818182,1,0.307692308
193,65,Logistic,0.880952381,0.863636364,0.6,0.75,0.666666667
194,65,Random Forest,0.988095238,0.863636364,0.6,0.75,0.666666667
195,65,ANN,0.976190476,0.818181818,0.5,0.75,0.6
196,66,Logistic,0.904761905,0.818181818,0.666666667,0.666666667,0.666666667
197,66,Random Forest,1,0.772727273,0.571428571,0.666666667,0.615384615
198,66,ANN,0.94047619,0.727272727,0.5,0.333333333,0.4
199,67,Logistic,0.892857143,0.818181818,0.714285714,0.714285714,0.714285714
