"","Iteration","Model_Type","Accuracy_Train","Accuracy_Test","Precision","Recall","F1_Score"
"74",25,"Random Forest",0.988095238095238,0.9,1,0.6,0.75
"75",25,"ANN",0.952380952380952,0.75,0.5,0.6,0.545454545454545
"76",26,"Logistic",0.988095238095238,0.85,0.666666666666667,0.8,0.727272727272727
"77",26,"Random Forest",0.988095238095238,0.95,1,0.8,0.888888888888889
"78",26,"ANN",0.964285714285714,0.8,0.6,0.6,0.6
"79",27,"Logistic",0.988095238095238,0.75,0.5,0.6,0.545454545454545
"80",27,"Random Forest",0.988095238095238,0.95,1,0.8,0.888888888888889
"81",27,"ANN",0.952380952380952,0.8,0.571428571428571,0.8,0.666666666666667
"82",28,"Logistic",1,0.85,1,0.4,0.571428571428572
"83",28,"Random Forest",1,0.9,1,0.6,0.75
"84",28,"ANN",0.94047619047619,0.9,1,0.6,0.75
"85",29,"Logistic",0.916666666666667,1,1,1,1
"86",29,"Random Forest",0.988095238095238,1,1,1,1
"87",29,"ANN",0.964285714285714,0.95,0.833333333333333,1,0.909090909090909
"88",30,"Logistic",0.988095238095238,0.65,0.25,0.2,0.222222222222222
"89",30,"Random Forest",0.988095238095238,0.8,0.6,0.6,0.6
"90",30,"ANN",0.952380952380952,0.75,0.5,0.6,0.545454545454545
"91",31,"Logistic",1,0.75,0.5,0.6,0.545454545454545
"92",31,"Random Forest",1,0.9,0.714285714285714,1,0.833333333333333
"93",31,"ANN",0.964285714285714,0.9,0.8,0.8,0.8
"94",32,"Logistic",1,0.75,0.5,0.6,0.545454545454545
"95",32,"Random Forest",1,0.9,0.8,0.8,0.8
"96",32,"ANN",0.964285714285714,0.8,0.571428571428571,0.8,0.666666666666667
"97",33,"Logistic",1,0.7,0.4,0.4,0.4
"98",33,"Random Forest",1,0.9,1,0.6,0.75
"99",33,"ANN",0.94047619047619,0.9,0.8,0.8,0.8
"100",34,"Logistic",1,0.55,0.25,0.4,0.307692307692308
"101",34,"Random Forest",1,0.85,0.75,0.6,0.666666666666667
"102",34,"ANN",0.976190476190476,0.85,0.666666666666667,0.8,0.727272727272727
"103",35,"Logistic",0.988095238095238,0.75,0.5,0.6,0.545454545454545
"104",35,"Random Forest",0.988095238095238,0.9,1,0.6,0.75
"105",35,"ANN",0.952380952380952,0.8,0.666666666666667,0.4,0.5
"106",36,"Logistic",1,0.75,0.5,0.6,0.545454545454545
"107",36,"Random Forest",1,0.85,0.666666666666667,0.8,0.727272727272727
