,Iteration,Model_Type,Accuracy_Train,Accuracy_Test,Precision,Recall,F1_Score
182,61,Random Forest,0.988235294,0.857142857,1,0.5,0.666666667
183,61,ANN,0.964705882,0.904761905,1,0.666666667,0.8
184,62,Logistic,0.917647059,0.714285714,0.5,0.5,0.5
185,62,Random Forest,0.988235294,0.904761905,1,0.666666667,0.8
186,62,ANN,0.905882353,0.904761905,1,0.666666667,0.8
187,63,Logistic,0.941176471,0.714285714,0.5,0.333333333,0.4
188,63,Random Forest,0.988235294,0.80952381,0.75,0.5,0.6
189,63,ANN,0.952941176,0.761904762,0.6,0.5,0.545454545
190,64,Logistic,0.917647059,0.80952381,0.75,0.5,0.6
191,64,Random Forest,0.988235294,0.80952381,0.75,0.5,0.6
192,64,ANN,0.964705882,0.904761905,1,0.666666667,0.8
193,65,Logistic,0.917647059,0.80952381,0.75,0.5,0.6
194,65,Random Forest,1,0.714285714,0.5,0.333333333,0.4
195,65,ANN,0.964705882,0.80952381,0.75,0.5,0.6
196,66,Logistic,0.894117647,0.857142857,0.666666667,1,0.8
197,66,Random Forest,1,0.857142857,0.666666667,1,0.8
198,66,ANN,0.964705882,0.904761905,0.75,1,0.857142857
199,67,Logistic,0.917647059,0.714285714,0.5,0.666666667,0.571428571
200,67,Random Forest,1,0.80952381,0.666666667,0.666666667,0.666666667
201,67,ANN,0.988235294,0.857142857,0.8,0.666666667,0.727272727
202,68,Logistic,0.917647059,0.761904762,0.6,0.5,0.545454545
203,68,Random Forest,1,0.80952381,0.75,0.5,0.6
204,68,ANN,0.964705882,0.857142857,0.8,0.666666667,0.727272727
205,69,Logistic,0.929411765,0.857142857,0.714285714,0.833333333,0.769230769
206,69,Random Forest,0.988235294,0.714285714,0.5,0.666666667,0.571428571
207,69,ANN,0.952941176,0.80952381,0.666666667,0.666666667,0.666666667
208,70,Logistic,0.929411765,0.80952381,0.75,0.5,0.6
209,70,Random Forest,0.988235294,0.761904762,1,0.166666667,0.285714286
210,70,ANN,0.917647059,0.714285714,0.5,0.333333333,0.4
211,71,Logistic,0.870588235,0.952380952,1,0.833333333,0.909090909
212,71,Random Forest,0.988235294,0.904761905,0.833333333,0.833333333,0.833333333
213,71,ANN,0.952941176,0.666666667,0.444444444,0.666666667,0.533333333
214,72,Logistic,0.882352941,0.904761905,0.833333333,0.833333333,0.833333333
215,72,Random Forest,0.988235294,0.952380952,1,0.833333333,0.909090909
216,72,ANN,0.941176471,0.80952381,0.666666667,0.666666667,0.666666667
217,73,Logistic,0.894117647,0.857142857,0.714285714,0.833333333,0.769230769
218,73,Random Forest,0.988235294,0.714285714,0.5,0.333333333,0.4
219,73,ANN,0.976470588,0.666666667,0.428571429,0.5,0.461538462
220,74,Logistic,0.870588235,0.904761905,0.75,1,0.857142857
221,74,Random Forest,0.988235294,0.714285714,0.5,0.666666667,0.571428571
222,74,ANN,0.976470588,0.80952381,0.625,0.833333333,0.714285714
223,75,Logistic,0.905882353,0.857142857,0.8,0.666666667,0.727272727
224,75,Random Forest,0.988235294,0.80952381,1,0.333333333,0.5
225,75,ANN,0.964705882,0.80952381,0.625,0.833333333,0.714285714
226,76,Logistic,0.905882353,0.80952381,0.75,0.5,0.6
227,76,Random Forest,0.988235294,0.80952381,1,0.333333333,0.5
228,76,ANN,0.976470588,0.714285714,0.5,0.5,0.5
229,77,Logistic,0.894117647,0.857142857,0.8,0.666666667,0.727272727
230,77,Random Forest,0.988235294,0.80952381,1,0.333333333,0.5
231,77,ANN,0.952941176,0.761904762,0.571428571,0.666666667,0.615384615
232,78,Logistic,0.917647059,0.80952381,0.75,0.5,0.6
233,78,Random Forest,0.988235294,0.857142857,0.8,0.666666667,0.727272727
234,78,ANN,0.964705882,0.761904762,0.555555556,0.833333333,0.666666667
235,79,Logistic,0.929411765,0.761904762,0.6,0.5,0.545454545
236,79,Random Forest,0.988235294,0.761904762,0.666666667,0.333333333,0.444444444
237,79,ANN,0.976470588,0.80952381,0.666666667,0.666666667,0.666666667
238,80,Logistic,0.870588235,0.80952381,0.75,0.5,0.6
239,80,Random Forest,0.988235294,0.904761905,0.833333333,0.833333333,0.833333333
240,80,ANN,0.941176471,0.952380952,0.857142857,1,0.923076923
241,81,Logistic,0.882352941,0.857142857,0.714285714,0.833333333,0.769230769
242,81,Random Forest,0.988235294,0.80952381,0.666666667,0.666666667,0.666666667
243,81,ANN,0.988235294,0.80952381,0.625,0.833333333,0.714285714
244,82,Logistic,0.941176471,0.761904762,0.6,0.5,0.545454545
245,82,Random Forest,0.988235294,0.80952381,0.666666667,0.666666667,0.666666667
246,82,ANN,0.952941176,0.857142857,0.714285714,0.833333333,0.769230769
247,83,Logistic,0.894117647,0.80952381,0.75,0.5,0.6
248,83,Random Forest,0.988235294,0.857142857,1,0.5,0.666666667
249,83,ANN,0.905882353,0.80952381,0.75,0.5,0.6
250,84,Logistic,0.882352941,0.952380952,0.857142857,1,0.923076923
251,84,Random Forest,0.988235294,0.952380952,1,0.833333333,0.909090909
252,84,ANN,0.917647059,0.904761905,0.833333333,0.833333333,0.833333333
253,85,Logistic,0.929411765,0.714285714,0.5,0.5,0.5
254,85,Random Forest,0.988235294,0.857142857,1,0.5,0.666666667
255,85,ANN,0.905882353,0.857142857,1,0.5,0.666666667
256,86,Logistic,0.870588235,0.904761905,0.833333333,0.833333333,0.833333333
257,86,Random Forest,0.988235294,0.904761905,0.833333333,0.833333333,0.833333333
258,86,ANN,0.941176471,0.857142857,0.714285714,0.833333333,0.769230769
259,87,Logistic,0.858823529,0.952380952,1,0.833333333,0.909090909
260,87,Random Forest,0.988235294,0.904761905,1,0.666666667,0.8
261,87,ANN,0.952941176,0.952380952,1,0.833333333,0.909090909
262,88,Logistic,0.882352941,0.904761905,0.833333333,0.833333333,0.833333333
263,88,Random Forest,0.988235294,0.952380952,0.857142857,1,0.923076923
264,88,ANN,0.964705882,0.80952381,0.625,0.833333333,0.714285714
265,89,Logistic,0.917647059,0.761904762,0.555555556,0.833333333,0.666666667
266,89,Random Forest,0.988235294,0.714285714,0.5,0.666666667,0.571428571
267,89,ANN,0.988235294,0.80952381,0.666666667,0.666666667,0.666666667
268,90,Logistic,0.882352941,0.904761905,0.833333333,0.833333333,0.833333333
269,90,Random Forest,0.988235294,0.904761905,1,0.666666667,0.8
270,90,ANN,0.941176471,0.904761905,0.833333333,0.833333333,0.833333333
271,91,Logistic,0.858823529,0.904761905,1,0.666666667,0.8
272,91,Random Forest,1,0.80952381,1,0.333333333,0.5
273,91,ANN,0.976470588,0.714285714,0.5,0.5,0.5
274,92,Logistic,0.952941176,0.666666667,0.454545455,0.833333333,0.588235294
